RMS_X,RMS_Y,RMS_Z,Band_Power_Z_Low,Band_Power_Z_Mid,Band_Power_Z_High,label
0.00733582698825594,0.00960763385394122,0.04648832034282059,1.3257967111520848e-05,7.829309150050192e-05,8.653770466053084e-07,healthy
0.007638319195962888,0.009345369453960367,0.04752934250275973,2.334608061373055e-05,8.147813200612266e-05,5.349293326749353e-07,healthy
0.010597434957848983,0.009613876347396282,0.046830890456046326,1.303262210510047e-05,7.928301987282263e-05,1.1227934776128864e-06,healthy
0.008012788962525674,0.011293418323565915,0.05880077882440603,9.997961122882858e-05,7.377400513564609e-05,8.67686093616174e-07,healthy
0.008109252431241805,0.009451293341879018,0.046866356485564725,2.0274435283379367e-06,7.671796247386235e-05,1.3988971989458883e-06,healthy
0.007963016553121784,0.009542263298171186,0.0492954556364893,1.540477450918199e-05,7.208318309480334e-05,6.331441833113128e-07,healthy
0.008065230258894468,0.00926791512801223,0.04692327322470902,3.2873820223335724e-06,6.98169891114992e-05,1.0801627060737197e-06,healthy
0.007525235277156939,0.009442037884387347,0.04522240222302805,3.901783300125467e-06,7.695001277509679e-05,8.857745807642333e-07,healthy
0.009611892707644702,0.009834322327396235,0.052520074501977904,5.2367109382008735e-05,7.899553848412644e-05,1.1150063204918961e-06,healthy
0.008892535818437193,0.009720959211432713,0.048987560352519534,2.0851954332433185e-05,7.05314770030914e-05,1.0285652288360372e-06,healthy
0.007614744995072848,0.009556602725611086,0.04721912892234408,7.323796164143884e-06,7.520702443580704e-05,8.515138997066149e-07,healthy
0.008118153826208799,0.009233456574325198,0.05137183910592466,1.8965405184103533e-05,6.07142899195196e-05,6.653571593270259e-07,healthy
0.008801959463323546,0.009101845705488054,0.0553216830648033,1.6910599907486303e-05,4.8141284232747675e-05,1.8798070535424558e-06,healthy
0.011238661553222543,0.008707332170932138,0.05783533850405963,2.9751512738566114e-05,4.521960288001902e-05,1.0041232867448738e-06,healthy
